customer_id,age_alicorp,has_credit_line,has_perfect_customer,has_marketing_impulse,target,recency,frequency,unique_categories,total_amount,avg_ticket,total_discount,discount_rate,territory_id_T2,territory_id_T3,territory_id_T4,territory_id_T5,territory_id_T6,segment_S1,segment_S3,segment_S4,segment_S5,segment_S6
3029,9.0,1,0,0,0,12,44,3,19783,449.6136363636364,880,0.044482636607187986,False,False,False,False,False,False,True,False,False,False
3030,6.0,1,0,0,0,2,22,4,11694,531.5454545454545,626,0.05353172567128442,False,False,False,False,False,False,True,False,False,False
3031,0.0,0,1,0,0,2,8,2,4655,581.875,219,0.04704618689581096,False,False,False,False,False,False,False,False,False,False
3032,4.0,0,1,1,0,3,10,2,4214,421.4,236,0.05600379686758424,False,False,False,False,False,False,True,False,False,False
3033,1.0,1,0,1,0,10,9,2,4810,534.4444444444445,263,0.05467775467775468,False,False,False,False,False,False,True,False,False,False
3034,5.0,1,1,0,0,16,58,4,31310,539.8275862068965,1765,0.05637176620887895,False,False,False,False,False,False,False,False,False,False
3035,5.0,0,0,0,0,0,25,1,11880,475.2,799,0.06725589225589225,False,False,False,False,False,False,False,False,False,False
3036,7.0,1,0,1,0,4,17,5,9508,559.2941176470588,490,0.05153554901135886,False,False,False,False,False,False,True,False,False,False
3037,2.0,1,1,0,0,29,5,1,2327,465.4,132,0.05672539750752041,False,False,False,False,False,False,False,False,False,False
3038,4.0,1,1,0,0,8,12,2,5583,465.25,324,0.05803331542181623,False,False,False,False,False,False,False,False,False,True
3039,5.0,1,1,1,0,16,57,2,31340,549.8245614035088,1799,0.05740268028079132,False,False,False,False,False,False,False,False,False,False
3040,0.0,1,1,1,0,8,24,5,12716,529.8333333333334,673,0.05292544825416798,False,False,False,False,False,False,True,False,False,False
3041,2.0,1,0,0,0,8,15,4,7235,482.3333333333333,424,0.058604008293020045,False,False,False,False,False,False,True,False,False,False
3042,10.0,0,1,0,0,3,38,1,16671,438.7105263157895,924,0.05542558934676984,False,False,False,False,False,False,False,False,False,False
3043,9.0,1,0,1,0,8,28,5,12505,446.60714285714283,461,0.03686525389844062,False,False,False,False,False,False,True,False,False,False
3044,4.0,1,0,1,0,2,21,3,10900,519.047619047619,508,0.04660550458715596,False,False,False,False,False,False,False,False,False,True
3045,5.0,0,1,1,0,1,24,6,11150,464.5833333333333,654,0.05865470852017937,False,False,False,False,False,False,True,False,False,False
3046,0.0,1,0,0,1,1,105,8,57126,544.0571428571428,3421,0.05988516612400658,True,False,False,False,False,False,True,False,False,False
3047,4.0,0,0,0,0,0,15,2,6116,407.73333333333335,321,0.05248528449967299,False,False,False,False,False,False,False,False,False,False
3048,2.0,1,0,1,0,2,79,7,42665,540.0632911392405,2134,0.050017578811672334,False,False,False,False,False,False,False,False,False,True
3049,10.0,0,0,0,0,1,10,1,4589,458.9,292,0.06363042057093049,False,False,False,False,False,False,False,False,False,False
3050,7.0,0,1,1,0,3,22,3,12204,554.7272727272727,614,0.050311373320222876,False,False,False,False,False,False,False,False,False,True
3051,4.0,0,0,1,1,1,5,2,2981,596.2,198,0.06642066420664207,False,False,False,False,False,False,False,False,False,False
3052,2.0,0,0,0,0,3,18,1,9480,526.6666666666666,389,0.041033755274261605,False,False,False,False,False,False,False,False,False,False
3053,2.0,0,0,0,0,4,41,6,21711,529.5365853658536,1226,0.05646907097784533,False,False,False,False,False,False,True,False,False,False
3054,3.0,1,0,0,0,1,56,5,27578,492.4642857142857,1351,0.048988324026397856,True,False,False,False,False,False,True,False,False,False
3055,10.0,0,0,1,0,1,57,2,25920,454.7368421052632,1440,0.05555555555555555,False,False,False,False,False,False,False,False,False,False
3056,1.0,0,0,0,0,8,36,5,18272,507.55555555555554,837,0.04580779334500876,True,False,False,False,False,False,True,False,False,False
3057,3.0,0,0,0,0,16,41,3,19532,476.390243902439,1117,0.057188203972967436,True,False,False,False,False,False,False,False,False,True
3058,6.0,1,1,0,0,3,30,4,15490,516.3333333333334,791,0.05106520335700452,False,False,False,False,False,False,False,False,False,True
3059,4.0,0,0,1,0,22,14,4,6890,492.14285714285717,333,0.04833091436865022,False,False,False,False,False,False,False,False,False,True
3060,5.0,0,1,1,0,21,11,3,5339,485.3636363636364,328,0.061434725604045705,False,False,False,False,False,False,False,False,False,True
3061,5.0,0,0,0,0,2,46,3,22770,495.0,1265,0.05555555555555555,False,False,False,False,False,False,True,False,False,False
3062,6.0,0,0,0,0,2,71,7,31299,440.83098591549293,1675,0.053516086775935334,False,False,False,False,False,False,True,False,False,False
3063,9.0,1,1,1,0,0,54,5,27152,502.81481481481484,1319,0.04857837360047142,False,False,False,False,False,False,False,False,False,True
3064,5.0,1,1,0,0,0,28,5,15651,558.9642857142857,1009,0.06446872404319212,False,False,False,False,False,False,False,False,False,True
3065,2.0,0,0,1,0,57,10,3,4418,441.8,294,0.06654594839293798,False,False,False,False,False,False,True,False,False,False
3066,10.0,0,1,0,0,21,7,5,3953,564.7142857142857,270,0.06830255502150266,False,False,False,False,False,False,True,False,False,False
3067,2.0,0,0,0,0,14,26,4,12897,496.03846153846155,936,0.07257501744591766,False,False,False,False,False,False,True,False,False,False
3068,3.0,1,0,0,0,7,64,6,33048,516.375,1781,0.05389130961026386,False,False,False,False,False,False,False,False,False,False
3069,0.0,1,1,1,0,31,32,3,16145,504.53125,852,0.05277175596159802,False,False,False,False,False,False,False,False,False,True
3070,0.0,1,0,1,0,71,7,2,2752,393.14285714285717,189,0.06867732558139535,False,False,False,False,False,False,False,False,False,True
3071,7.0,1,1,0,0,8,9,4,5422,602.4444444444445,450,0.08299520472150498,False,False,False,False,False,False,True,False,False,False
3072,0.0,1,0,1,0,21,10,2,4017,401.7,234,0.05825242718446602,False,False,False,False,False,False,False,False,False,True
3073,5.0,0,1,0,0,0,26,6,12117,466.03846153846155,581,0.047949162333911034,False,False,False,False,False,False,False,False,False,True
3074,4.0,1,0,0,0,25,61,8,28831,472.6393442622951,1623,0.0562935728902917,False,False,False,False,False,False,True,False,False,False
3075,6.0,1,0,0,0,16,26,3,14614,562.0769230769231,915,0.0626111947447653,True,False,False,False,False,False,False,False,False,True
3076,0.0,1,0,0,0,4,10,1,4215,421.5,226,0.05361803084223013,False,False,False,False,False,False,True,False,False,False
3077,5.0,1,0,0,0,2,36,5,17864,496.22222222222223,840,0.047021943573667714,False,False,False,False,False,False,True,False,False,False
3078,1.0,1,0,0,0,4,106,6,49521,467.1792452830189,2380,0.048060418812221076,False,False,True,False,False,False,False,False,False,True
3079,3.0,1,0,0,0,4,54,5,22660,419.6296296296296,1320,0.05825242718446602,False,False,False,False,True,False,False,False,False,True
3080,9.0,1,1,0,0,4,17,4,8943,526.0588235294117,379,0.04237951470423795,False,False,False,False,True,False,False,False,False,False
3081,8.0,0,0,0,0,8,20,4,10297,514.85,444,0.04311935515198601,False,False,False,False,True,False,False,False,False,False
3082,4.0,0,0,0,0,3,12,5,5432,452.6666666666667,259,0.04768041237113402,False,False,False,False,False,False,True,False,False,False
3083,1.0,0,0,0,0,1,68,4,35384,520.3529411764706,2162,0.06110106262717613,False,False,False,False,True,False,False,False,False,True
3084,6.0,1,1,0,0,4,38,4,19200,505.2631578947368,1069,0.055677083333333335,False,False,False,False,True,False,False,False,False,True
3085,10.0,0,1,1,1,37,31,3,17334,559.1612903225806,928,0.05353640244605977,True,False,False,False,False,False,False,False,False,True
3086,9.0,1,0,0,0,1,103,6,47071,457.0,2555,0.05427970512629857,False,False,False,False,True,False,False,False,False,True
3087,7.0,0,0,1,1,3,26,6,12830,493.46153846153845,730,0.05689789555728761,False,False,False,False,False,False,True,False,False,False
3088,5.0,1,0,1,0,4,49,5,28382,579.2244897959183,1756,0.06187019942216898,False,False,False,False,False,False,False,False,False,True
3089,5.0,1,0,1,0,50,7,2,3835,547.8571428571429,280,0.07301173402868318,False,False,False,False,False,False,True,False,False,False
3090,2.0,1,1,0,0,17,13,3,5349,411.46153846153845,265,0.04954197046176855,False,False,False,False,False,False,False,False,False,True
3091,6.0,1,1,1,0,3,37,4,16042,433.56756756756755,748,0.04662760254332377,False,False,False,False,False,False,False,False,False,False
3092,2.0,0,0,1,0,4,9,3,3592,399.1111111111111,66,0.018374164810690423,True,False,False,False,False,False,True,False,False,False
3093,3.0,0,0,0,1,17,46,5,24825,539.6739130434783,1170,0.047129909365558914,False,False,False,False,False,False,True,False,False,False
3094,0.0,1,1,0,1,8,102,7,51318,503.11764705882354,3021,0.05886823336840875,False,False,False,False,False,False,True,False,False,False
3095,6.0,0,1,0,0,3,70,6,34527,493.24285714285713,2120,0.0614012222318765,False,False,False,False,False,False,False,False,False,True
3096,3.0,0,1,0,1,29,26,3,12348,474.9230769230769,888,0.07191448007774538,False,False,False,False,False,False,True,False,False,False
3097,6.0,1,0,1,0,1,13,4,6102,469.38461538461536,273,0.04473942969518191,False,False,False,False,False,False,True,False,False,False
3098,0.0,0,0,0,1,38,9,3,5402,600.2222222222222,186,0.03443169196593854,False,False,False,False,False,False,True,False,False,False
3099,8.0,0,1,0,0,23,20,3,9148,457.4,431,0.047114123305640576,False,False,False,False,False,False,False,False,False,True
3100,8.0,0,0,0,0,11,35,4,16112,460.34285714285716,885,0.05492800397219464,False,False,False,False,False,False,True,False,False,False
3101,9.0,0,0,0,0,4,32,4,13811,431.59375,725,0.05249438853088118,False,False,False,False,False,False,True,False,False,False
3102,3.0,1,0,0,1,23,35,3,15495,442.7142857142857,629,0.04059373991610197,False,False,False,False,False,False,False,False,False,True
3103,5.0,0,0,1,0,9,29,3,14362,495.2413793103448,837,0.0582787912546999,False,False,False,False,False,False,True,False,False,False
3104,1.0,1,0,0,0,3,20,1,10830,541.5,617,0.056971375807940906,False,False,False,False,False,False,False,False,False,True
3105,4.0,0,0,0,0,23,20,3,11291,564.55,702,0.062173412452395715,False,False,False,False,False,False,True,False,False,False
3106,5.0,1,0,1,1,23,28,3,13864,495.14285714285717,832,0.06001154068090017,False,False,False,False,False,False,False,False,False,False
3107,4.0,0,0,0,0,26,39,4,19035,488.0769230769231,977,0.051326503808773315,False,False,False,False,False,False,True,False,False,False
3108,5.0,0,0,0,1,5,49,6,25794,526.4081632653061,1513,0.05865705202760332,True,False,False,False,False,False,False,False,False,True
3109,2.0,0,0,1,1,17,14,1,8147,581.9285714285714,536,0.06579108874432306,True,False,False,False,False,False,False,False,False,False
3110,8.0,1,1,0,0,4,26,4,13613,523.5769230769231,731,0.053698670388599136,False,False,False,False,False,False,True,False,False,False
3111,6.0,0,0,1,0,19,9,4,3032,336.8888888888889,138,0.04551451187335093,True,False,False,False,False,False,False,False,False,True
3112,1.0,1,0,0,1,53,44,5,23956,544.4545454545455,1448,0.06044414760394056,True,False,False,False,False,False,True,False,False,False
3113,10.0,0,0,1,0,46,22,1,10414,473.3636363636364,402,0.03860188208181294,False,False,False,False,False,False,True,False,False,False
3114,8.0,0,1,0,1,22,31,2,15987,515.7096774193549,649,0.04059548383061237,True,False,False,False,False,False,False,False,False,True
3115,1.0,1,0,0,0,11,36,2,18894,524.8333333333334,1100,0.05821954059489785,False,False,False,False,False,False,False,False,False,True
3116,9.0,1,1,0,1,9,20,2,10679,533.95,452,0.04232606049255548,False,False,False,False,False,False,False,False,False,False
3117,10.0,0,1,0,0,29,13,2,8444,649.5384615384615,420,0.04973945997157745,True,False,False,False,False,False,False,False,False,False
3118,4.0,1,0,1,0,54,53,5,25087,473.33962264150944,1446,0.05763941483636943,False,False,False,False,False,False,True,False,False,False
3119,7.0,0,0,1,0,2,23,2,11279,490.39130434782606,643,0.057008600053196204,False,False,False,False,False,False,True,False,False,False
3120,0.0,0,0,0,0,21,50,5,24641,492.82,1555,0.06310620510531229,True,False,False,False,False,False,False,False,False,True
3121,8.0,0,1,0,0,19,15,2,8858,590.5333333333333,478,0.05396251975615263,False,False,False,False,True,False,False,False,False,False
3122,5.0,0,1,1,0,1,123,5,68743,558.8861788617886,3768,0.054812853672373915,False,False,False,False,True,False,False,False,False,True
3123,9.0,1,0,1,0,1,182,5,95647,525.532967032967,5346,0.055893023304442374,False,False,False,False,True,False,False,False,False,True
3124,1.0,0,0,1,0,24,94,7,50196,534.0,2767,0.05512391425611603,False,False,True,False,False,False,True,False,False,False
3125,7.0,0,0,0,1,22,87,3,44111,507.02298850574715,2309,0.05234522001314865,False,False,True,False,False,False,True,False,False,False
3126,7.0,0,0,0,1,1,57,7,27523,482.859649122807,1212,0.04403589724957308,True,False,False,False,False,False,True,False,False,False
3127,0.0,1,1,1,0,32,20,4,8737,436.85,592,0.06775781160581436,False,False,False,False,True,False,True,False,False,False
3128,3.0,1,0,1,1,32,18,3,10130,562.7777777777778,500,0.049358341559723594,False,False,False,False,True,False,True,False,False,False
3129,7.0,1,1,0,0,4,54,7,24640,456.2962962962963,1480,0.060064935064935064,False,False,False,False,True,False,True,False,False,False
3130,5.0,0,0,0,1,19,11,4,3737,339.72727272727275,234,0.06261707251806262,False,False,False,False,True,False,True,False,False,False
3131,0.0,0,0,0,0,1,23,2,12489,543.0,713,0.0570902394106814,False,False,True,False,False,False,False,False,False,True
3132,0.0,0,0,0,0,2,48,5,29115,606.5625,1733,0.05952258286106818,False,False,False,False,True,False,True,False,False,False
3133,0.0,1,1,0,0,12,4,3,2414,603.5,229,0.09486329743164872,False,False,False,False,True,False,True,False,False,False
3134,0.0,1,0,1,0,2,29,6,13259,457.2068965517241,739,0.05573572667621993,False,False,False,False,True,False,True,False,False,False
3135,5.0,1,0,1,0,2,7,2,4904,700.5714285714286,117,0.023858075040783033,False,False,True,False,False,False,False,False,False,True
3136,9.0,0,1,0,0,32,12,4,6768,564.0,364,0.053782505910165486,False,False,False,False,True,False,False,False,False,True
3137,6.0,1,0,1,0,10,82,9,41237,502.890243902439,2023,0.0490578849091835,False,False,False,False,True,False,True,False,False,False
3138,10.0,0,0,0,1,2,11,2,5843,531.1818181818181,343,0.05870272120486052,False,False,False,False,False,False,False,False,False,False
3139,3.0,1,0,1,0,12,15,3,7123,474.8666666666667,347,0.04871542889232065,False,False,False,False,True,False,True,False,False,False
3140,9.0,1,1,0,0,32,8,4,4416,552.0,230,0.052083333333333336,False,False,False,False,True,False,True,False,False,False
3141,5.0,1,1,0,0,2,42,6,19983,475.7857142857143,1085,0.05429615172896962,False,False,False,False,True,False,True,False,False,False
3142,0.0,0,1,1,1,29,10,3,5587,558.7,276,0.0494003937712547,False,False,False,False,True,False,True,False,False,False
3143,6.0,0,0,0,0,2,7,2,3055,436.42857142857144,102,0.03338788870703764,False,False,True,False,False,False,False,False,False,True
3144,8.0,1,0,0,0,2,43,6,23330,542.5581395348837,1522,0.0652378911273039,False,False,False,False,True,False,True,False,False,False
3145,0.0,0,1,0,0,7,15,2,7766,517.7333333333333,425,0.05472572753026011,False,False,True,False,False,False,False,False,False,True
3146,0.0,1,1,1,0,23,76,7,38620,508.1578947368421,2180,0.056447436561367165,False,False,False,False,True,False,False,False,False,True
3147,1.0,0,1,1,1,3,24,5,13488,562.0,674,0.049970344009489916,True,False,False,False,False,False,True,False,False,False
3148,3.0,1,1,0,1,10,21,4,8830,420.4761904761905,504,0.057078142695356736,False,False,False,False,True,False,True,False,False,False
3149,5.0,0,0,0,1,23,75,8,37671,502.28,1847,0.049029757638501766,False,False,False,False,True,False,True,False,False,False
3150,4.0,0,0,0,1,2,14,3,8731,623.6428571428571,463,0.05302943534532127,False,False,False,False,False,False,False,False,False,True
3151,10.0,0,0,0,1,2,86,7,42187,490.54651162790697,2031,0.048142792803470266,False,False,False,False,True,False,True,False,False,False
3152,8.0,1,0,0,0,37,24,4,13199,549.9583333333334,770,0.05833775286006516,False,False,True,False,False,False,False,False,False,False
3153,0.0,0,0,1,1,22,38,2,19770,520.2631578947369,902,0.045624683864441073,False,False,False,False,False,False,False,False,False,True
3154,0.0,1,0,0,0,8,26,5,14453,555.8846153846154,717,0.04960907770013146,True,False,False,False,False,False,True,False,False,False
3155,1.0,1,0,1,0,9,19,6,10130,533.1578947368421,466,0.04600197433366239,False,False,False,False,True,False,True,False,False,False
3156,2.0,0,1,1,0,68,68,7,31517,463.4852941176471,1852,0.05876193800171336,True,False,False,False,False,False,True,False,False,False
3157,1.0,1,0,0,0,10,18,5,8866,492.55555555555554,661,0.07455447778028423,False,False,False,False,True,False,True,False,False,False
3158,6.0,1,0,0,0,59,10,3,4922,492.2,292,0.05932547744819179,False,False,False,False,True,False,True,False,False,False
3159,0.0,1,0,1,1,29,5,1,2329,465.8,32,0.013739802490339202,False,False,False,False,False,False,False,False,False,False
3160,4.0,0,1,0,0,56,7,3,3150,450.0,280,0.08888888888888889,False,False,False,False,True,False,True,False,False,False
3161,8.0,1,1,1,1,2,25,4,14564,582.56,544,0.03735237572095578,False,False,False,False,True,False,True,False,False,False
3162,5.0,0,0,1,0,14,6,2,2892,482.0,243,0.08402489626556017,False,False,False,False,True,False,True,False,False,False
3163,9.0,0,1,0,0,3,23,2,13785,599.3478260869565,877,0.06361987667754807,False,False,True,False,False,False,False,False,False,True
3164,5.0,0,0,0,1,9,5,3,2683,536.6,225,0.08386134923592993,False,False,False,False,True,False,True,False,False,False
3165,9.0,1,0,1,0,2,10,2,6092,609.2,348,0.05712409717662508,False,False,False,False,False,False,False,False,False,False
3166,0.0,1,0,0,0,1,24,6,11686,486.9166666666667,658,0.056306691767927436,True,False,False,False,False,False,True,False,False,False
3167,4.0,1,0,0,1,15,60,1,28371,472.85,1288,0.04539847026893659,False,False,False,False,True,False,False,False,False,False
3168,5.0,0,0,0,1,7,21,1,10667,507.95238095238096,462,0.04331114652667104,False,False,False,False,True,False,False,False,False,False
3169,9.0,0,0,1,0,28,30,5,17094,569.8,998,0.058383058383058385,False,False,False,False,False,False,True,False,False,False
3170,1.0,0,0,0,1,5,81,4,46878,578.7407407407408,2461,0.0524979734630317,False,False,False,False,False,False,False,False,False,False
3171,7.0,0,0,0,0,2,44,3,22246,505.59090909090907,1395,0.06270790254427762,False,True,False,False,False,False,False,False,False,True
3172,7.0,1,0,1,0,31,12,2,6616,551.3333333333334,398,0.06015719467956469,False,False,False,False,True,False,True,False,False,False
3173,10.0,0,0,1,1,1,23,2,12367,537.695652173913,609,0.049243955688525916,False,False,False,False,False,False,False,False,False,False
3174,10.0,1,0,0,0,37,70,3,32253,460.75714285714287,1674,0.05190214863733606,False,False,False,False,True,False,False,False,False,True
3175,8.0,0,0,0,0,2,37,2,20842,563.2972972972973,980,0.04702043949716918,False,False,False,False,False,False,False,False,False,False
3176,3.0,1,0,0,0,3,12,1,7328,610.6666666666666,407,0.05554039301310044,False,False,False,False,False,False,False,False,False,False
3177,0.0,0,0,1,0,12,63,4,33695,534.8412698412699,1692,0.050215165454815254,False,False,False,False,True,False,False,False,False,False
3178,0.0,0,1,1,0,12,21,2,9701,461.95238095238096,443,0.04566539532007009,False,False,False,False,False,False,False,False,False,False
3179,0.0,1,0,1,0,4,40,2,19915,497.875,1136,0.05704243032889782,False,False,False,False,False,False,False,False,False,False
3180,9.0,0,1,1,0,22,55,4,31756,577.3818181818182,1832,0.057689885375991935,False,False,False,False,True,False,False,False,False,True
3181,8.0,1,1,0,0,4,58,6,29980,516.8965517241379,1543,0.05146764509673116,False,False,False,False,True,False,False,False,False,True
3182,9.0,1,1,1,1,7,38,2,18233,479.8157894736842,882,0.048373827675094606,False,False,False,False,False,False,False,False,False,False
3183,5.0,1,1,1,1,21,8,3,5266,658.25,255,0.04842385112039499,False,False,False,False,False,False,False,False,False,True
3184,9.0,1,0,0,0,4,66,2,36887,558.8939393939394,1836,0.049773632987231274,False,False,False,False,False,False,False,False,False,False
3185,8.0,0,0,1,0,4,60,5,32918,548.6333333333333,1641,0.04985114527006501,True,False,False,False,False,False,False,False,False,True
3186,5.0,1,0,0,0,5,42,1,21952,522.6666666666666,1116,0.050838192419825075,False,False,False,False,False,False,False,False,False,False
3187,4.0,0,0,0,0,7,48,4,24593,512.3541666666666,1402,0.05700809173342008,False,False,False,False,False,False,False,False,False,True
3188,8.0,1,1,0,0,32,53,2,25836,487.47169811320754,1521,0.05887134231305156,False,False,False,False,True,False,False,False,False,False
3189,10.0,1,1,1,0,16,44,3,24274,551.6818181818181,1327,0.05466754552195765,False,False,False,False,False,False,False,False,False,False
3190,0.0,1,1,0,0,16,34,3,19151,563.2647058823529,1050,0.054827424155396584,False,False,False,False,True,False,False,False,False,False
3191,2.0,1,0,1,0,14,84,4,39501,470.25,2076,0.052555631502999925,False,False,False,False,False,False,False,False,False,False
3192,5.0,1,0,0,0,2,49,3,26778,546.4897959183673,1535,0.05732317574128015,False,False,False,True,False,False,False,False,False,True
3193,0.0,1,0,1,0,1,61,6,29366,481.40983606557376,1757,0.05983109718722332,False,False,False,False,False,False,False,False,False,True
3194,5.0,1,0,1,1,2,28,4,13345,476.60714285714283,746,0.05590108654926939,False,False,False,False,False,False,True,False,False,False
3195,9.0,0,1,0,0,5,15,4,6450,430.0,364,0.056434108527131786,False,True,False,False,False,False,True,False,False,False
3196,2.0,0,0,0,0,9,27,2,10645,394.25925925925924,610,0.057303898543917334,False,False,False,False,False,False,False,False,False,False
3197,7.0,1,0,1,1,8,9,2,4198,466.44444444444446,323,0.07694140066698428,True,False,False,False,False,False,True,False,False,False
3198,0.0,0,0,1,1,14,24,1,13477,561.5416666666666,917,0.0680418490762039,False,False,False,False,False,False,False,False,False,False
3199,3.0,0,0,0,0,2,22,2,11665,530.2272727272727,558,0.04783540505786541,False,False,False,False,False,False,False,False,False,False
3200,9.0,1,0,1,0,16,34,4,19216,565.1764705882352,1072,0.05578684429641965,False,False,False,False,False,False,False,False,False,True
3201,4.0,0,1,1,0,26,12,4,5711,475.9166666666667,316,0.0553318157940816,False,False,False,False,True,False,False,False,False,True
3202,7.0,0,0,0,0,24,18,3,8094,449.6666666666667,482,0.05955028416110699,False,False,False,False,False,False,True,False,False,False
3203,6.0,0,0,0,0,1,46,2,22481,488.7173913043478,1078,0.04795160357635336,False,False,False,False,False,False,False,False,False,True
3204,8.0,1,0,0,0,7,16,1,10336,646.0,581,0.05621130030959752,False,False,False,False,True,False,False,False,False,False
3205,6.0,1,0,1,0,9,65,4,31844,489.9076923076923,1620,0.05087300590378093,False,False,False,False,False,False,False,False,False,True
3206,2.0,0,1,1,0,4,51,6,23503,460.84313725490193,1254,0.05335489086499596,False,False,False,False,True,False,True,False,False,False
3207,8.0,0,0,0,0,3,42,6,23092,549.8095238095239,1088,0.04711588428893123,False,False,False,True,False,False,False,False,False,True
3208,2.0,1,1,0,0,44,10,1,6482,648.2,500,0.0771366862079605,False,False,False,False,False,False,False,False,False,False
3209,10.0,0,0,0,0,1,66,5,32930,498.93939393939394,1617,0.049104160340115395,False,False,False,False,True,False,True,False,False,False
3210,0.0,1,0,1,0,0,195,6,98404,504.63589743589745,5374,0.054611601154424615,False,False,False,False,False,False,False,False,False,True
3211,9.0,0,1,1,0,24,28,2,11403,407.25,464,0.04069104621590809,False,False,False,False,False,False,False,False,False,True
3212,7.0,1,0,1,0,14,29,2,15492,534.2068965517242,742,0.04789568809708236,False,False,False,False,False,False,False,False,False,True
3213,9.0,1,0,1,1,0,42,1,23601,561.9285714285714,1390,0.058895809499597475,False,False,False,False,False,False,False,False,False,False
3214,5.0,0,1,0,0,17,33,2,16109,488.1515151515151,918,0.056986777577751564,False,False,False,False,False,False,False,False,False,False
3215,0.0,0,1,1,0,8,20,3,10694,534.7,538,0.05030858425285207,False,False,False,False,False,False,True,False,False,False
3216,10.0,0,0,0,0,16,26,3,12946,497.9230769230769,610,0.047118801174107834,False,False,False,False,False,False,True,False,False,False
3217,6.0,0,0,0,0,17,29,5,13274,457.7241379310345,813,0.061247551604640654,False,False,False,False,False,False,False,False,False,True
3218,7.0,1,0,0,1,12,25,3,10212,408.48,474,0.046415981198589897,False,False,False,False,False,False,False,False,False,True
3219,1.0,1,0,0,0,10,167,6,76567,458.4850299401198,4280,0.05589875533846174,False,False,False,True,False,False,True,False,False,False
3220,5.0,1,0,0,0,0,54,2,25540,472.962962962963,1572,0.0615505090054816,False,False,False,False,False,False,False,False,False,True
3221,8.0,0,0,1,0,3,69,2,33951,492.04347826086956,1564,0.04606638979706047,False,False,False,False,False,False,False,False,False,False
3222,4.0,1,1,0,0,23,26,3,12591,484.2692307692308,769,0.06107537129695814,False,False,False,False,False,False,False,False,False,False
3223,7.0,1,0,1,0,2,136,6,68224,501.6470588235294,3939,0.05773628048780488,False,False,False,True,False,False,True,False,False,False
3224,2.0,1,0,0,1,16,19,2,11164,587.578947368421,627,0.056162665711214615,False,False,False,False,False,False,False,False,False,True
3225,5.0,1,0,0,0,4,26,1,14293,549.7307692307693,976,0.0682851745609739,False,False,False,False,True,False,False,False,False,True
3226,5.0,0,1,1,1,3,71,2,40923,576.3802816901408,2356,0.05757153678860299,False,False,False,False,False,False,False,False,False,False
3227,6.0,1,0,0,0,4,40,1,20583,514.575,1184,0.05752319875625516,False,False,False,False,True,False,False,False,False,False
3228,0.0,0,0,0,1,5,39,1,20935,536.7948717948718,1264,0.06037735849056604,False,False,False,False,True,False,False,False,False,False
3229,9.0,0,0,0,0,7,18,1,9886,549.2222222222222,513,0.05189156382763504,False,False,False,False,True,False,False,False,False,False
3230,7.0,0,0,0,0,16,27,1,14405,533.5185185185185,652,0.04526206178410274,False,False,False,False,True,False,False,False,False,True
3231,5.0,1,0,0,0,3,47,4,22551,479.8085106382979,1078,0.04780275819254135,False,False,False,False,False,False,False,False,False,True
3232,2.0,1,0,0,0,0,100,6,50185,501.85,2481,0.04943708279366345,False,True,False,False,False,False,False,False,False,True
3233,2.0,0,0,1,0,2,30,2,14160,472.0,639,0.0451271186440678,False,False,False,False,True,False,False,False,False,False
3234,0.0,0,1,0,0,9,18,1,6120,340.0,341,0.055718954248366016,False,False,False,False,True,False,False,False,False,True
3235,1.0,0,0,1,0,9,14,1,6643,474.5,300,0.04516031913292187,False,False,False,False,True,False,False,False,False,True
3236,3.0,0,0,1,0,14,34,3,15323,450.6764705882353,816,0.05325327938393265,False,False,False,False,True,False,False,False,False,True
3237,8.0,0,0,0,0,1,114,6,56548,496.03508771929825,2689,0.04755252175143241,False,False,False,False,True,False,True,False,False,False
3238,10.0,0,0,0,0,37,37,5,20638,557.7837837837837,872,0.04225215621668767,False,False,False,False,True,False,True,False,False,False
3239,2.0,0,0,0,0,8,24,4,9391,391.2916666666667,596,0.0634650196997125,False,False,False,False,True,False,False,False,False,False
3240,5.0,1,0,0,0,2,23,1,11885,516.7391304347826,638,0.05368111064366849,False,False,False,False,False,False,False,False,False,False
3241,9.0,1,0,0,1,1,35,2,14501,414.3142857142857,839,0.057858078753189435,False,False,False,False,True,False,False,False,False,False
3242,8.0,0,0,0,0,23,26,2,13815,531.3461538461538,899,0.06507419471588853,False,False,False,False,True,False,False,False,False,True
3243,1.0,0,0,0,1,22,30,1,13323,444.1,717,0.05381670794866021,False,False,False,False,True,False,False,False,False,True
3244,7.0,1,1,0,0,18,12,2,4709,392.4166666666667,219,0.04650668931832661,False,False,False,False,False,False,False,False,False,True
3245,4.0,0,0,1,0,1,9,1,3070,341.1111111111111,154,0.0501628664495114,False,False,False,False,True,False,False,False,False,False
3246,9.0,1,0,0,0,9,29,1,16461,567.6206896551724,1136,0.0690116031832817,False,False,False,False,True,False,False,False,False,True
3247,9.0,1,0,0,1,8,33,1,16953,513.7272727272727,1129,0.06659588273461924,False,False,False,False,True,False,False,False,False,False
3248,7.0,0,0,0,0,29,10,1,5619,561.9,300,0.053390282968499736,False,False,False,False,True,False,False,False,False,False
3249,1.0,1,0,1,0,54,25,4,11475,459.0,459,0.04,False,False,False,False,True,False,True,False,False,False
3250,5.0,0,0,0,0,25,43,3,18779,436.72093023255815,768,0.04089674636562117,False,False,False,False,True,False,False,False,False,True
